StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
PUNJAB,FAZILKA,JALALABAD,NA,AGRICULTURE,Others,Others,Market Information,"Information regarding Contact no. Of Chief Agricultural Officer of Fazilka?
","The Contact no. Of Chief Agricultural Officer of Fazilka is 01638-261083.,9855226781
ਫਾਜਿਲਕਾ ਜਿਲ੍ਹੇ ਦੇ ਮੁੱਖ ਖੇਤੀਬਾੜੀ ਅਫਸਰ ਦਾ ਨੰਬਰ 01638-261083. 94787 15415",2025-01-03T10:43:24.57,2025,1
PUNJAB,FAZILKA,JALALABAD,NA,AGRICULTURE,Cereals,Wheat,Weed Management,"Information regarding the combine control of grassy weeds and broad leaf weeds in wheat ?
","ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ ਘਾਹ ਵਾਲੇ ਨਦੀਨਾਂ ਅਤੇ ਚੌੜੇ ਪੱਤੇ ਵਾਲੇ ਨਦੀਨਾਂ ਦੀ ਰੋਕਥਾਮ ਲਈ 16 ਗ੍ਰਾਮ ਟੋਟਲ/ਮਾਰਕਪਾਵਰ 75 ਡਬਲਯੂ ਜੀ (ਸਲਫੋਸਲਫੂਰਾਨ 75 ਡਬਲਯੂ +ਮੈਟਸਲਫੂਰਾਨ 5 ਡਬਲਯੂ ਜੀ) ਜਾਂ 160 ਗ੍ਰਾਮ ਐਟਲਾਂਟਿਸ 3.6 ਡਬਲਯੂ ਡੀ ਜੀ (ਮਿਜੋਸਲਫੂਰਾਨ 3% ਡਬਲਯੂ ਡੀ ਜੀ+ਆਇਡੋਸਲਫੂਰਾਨ 0.6% ਡਬਲਯੂ ਡੀ ਜੀ) ਜਾਂ 500 ਮਿਲੀਲੀਟਰ ਅਕੋਰਡ ਪਲੱਸ 22 ਈ ਸੀ (ਫਿਨੋਕਸਪਰੋਪ 8% ਈ ਸੀ+ ਮੈਟਰੀਬਿਊਜਿਨ 14%) ਜਾਂ 200  ਗ੍ਰਾਮ ਸ਼ਗੁਨ 21-11(ਕਲੋਡੀਨਾਫੌਪ 12%+ਮੈਟਰੀਬਿਉਜਿਨ 42%) ਜਾਂ 240 ਗ੍ਰਾਮ ਏ.ਸੀ.ਐੱਮ-9 ਡਬਲਯੂ ਪੀ (ਕਲੋਡੀਨਾਫੌਪ 9%+ਮੈਟਰੀਬਿਉਜਿਨ 20%) ਨੂੰ 150 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਮਿਲਾ ਕੇ ਕਣਕ ਦੀ ਬਿਜਾਈ ਦੇ 35-45  ਦਿਨਾਂ ਅੰਦਰ ਛਿੜਕਾਅ ਕਰੋ ਅਕੋਰਡ ਪਲੱਸ 22 ਈ ਸੀ, ਏ.ਸੀ.ਐੱਮ-9 ਅਤੇ ਸ਼ਗੁਨ 21-11 ਨੂੰ ਕਣਕ ਦੀ ਪੀ ਬੀ ਡਬਲਯੂ 550, ਅਤੇ ਉੱਨਤ ਪੀ ਬੀ ਡਬਲਯੂ 550 ਕਿਸਮ 'ਤੇ ਛਿੜਕਾਅ ਨਾ ਕਰੋ ",2025-01-03T12:27:36.64,2025,1
PUNJAB,FAZILKA,JALALABAD,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,"Information regarding the control of Manganese deficiency in wheat crop?
",ਮੈਂਗਨੀਜ਼ ਦੀ ਘਾਟ ਵਾਲੀਆਂ ਜਮੀਨਾਂ ਵਿੱਚ ਪਹਿਲਾ ਛਿੜਕਾਅ 0.5% ਮੈਂਗਨੀਜ਼ ਸਲਫੇਟ (1 ਕਿਲੋ ਮੈਂਗਨੀਜ਼ ਸਲਫੇਟ ਨੂੰ 200 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ) ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ 3-4 ਦਿਨ ਪਹਿਲਾਂ ਅਤੇ ਬਾਕੀ 3 ਹੋਰ ਛਿੜਕਾਅ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਹਫਤੇ-ਹਫਤੇ ਦੇ ਵਕਫ਼ੇ ਉੱਤੇ ਧੁੱਪ ਵਾਲੇ ਦਿਨਾਂ ਵਿੱਚ ਕਰੋ,2025-01-03T15:52:05.947,2025,1
PUNJAB,FAZILKA,ABOHAR,NA,HORTICULTURE,Vegetables,Cauliflower,Seeds and Planting Material,"Information regarding transplanting time of Cauliflower?
","ਗੋਭੀ ਦੀ ਅਗੇਤੀ ਫ਼ਸਲ ਦੀ ਪਨੀਰੀ ਲਾਉਣ ਦਾ ਸਮਾਂ  ਜੂਨ -ਜੁਲਾਈ ,ਮੁਖ ਫ਼ਸਲ  ਅਗਸਤ  ਤੋਂ  ਅੱਧ ਸਤੰਬਰ ਅਤੇ ਪਛੇਤੀ  ਫ਼ਸਲ ਲਈ  ਅਕਤੂਬਰ  ਤੋਂ  ਨਵੰਬਰ ਦਾ ਪਹਿਲਾ ਹਫਤਾ |.",2025-01-04T10:46:56.143,2025,1
PUNJAB,FAZILKA,KHUIAN SARWAR,NA,AGRICULTURE,Vegetables,Onion,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ |  ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 19 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-04T11:35:10.247,2025,1
PUNJAB,FAZILKA,JALALABAD,NA,AGRICULTURE,Cereals,Wheat,Weed Management,"Information regarding the control of grassy leaf weeds in wheat after first irrigation ?
",ਕਣਕ ਦੀ ਫ਼ਸਲ ਵਿਚ ਘਾਹ ਵਾਲੇ ਨਦੀਨਾਂ ਦੀ ਰੋਕਥਾਮ ਲਈ 500  ਗ੍ਰਾਮ ਆਈਸੋਪ੍ਰੋਟੋਯੂਰੋਨ 75 ਡਬਲਯੂ ਪੀ ਜਾਂ 160 ਗ੍ਰਾਮ ਟੌਪਿਕ (ਕਲੋਡੀਨਾਫਾਪ 15 ਡਬਲਯੂ ਪੀ) ਜਾਂ 400 ਮਿਲਿਲੀਟਰ ਐਕਸੀਅਲ (ਪਿਨੋਕਸਾਡੀਨ 5 ਈ ਸੀ) ਜਾਂ 400 ਮਿਲੀਲੀਟਰ ਪਿਊਮਾ ਪਾਵਰ(ਫਿਨੋਕਸਾਪ੍ਰੋਪ-ਪੀ-ਈਥਾਈਲ 10 ਈ ਸੀ) ਜਾਂ 13 ਗ੍ਰਾਮ ਲੀਡਰ  (ਸਲਫੋਸਲਫੂਰਾਨ) ਨੂੰ 150 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਕਣਕ ਦੀ ਬਿਜਾਈ ਦੇ 30-35 ਦਿਨਾਂ ਦੇ ਅੰਦਰ ਛਿੜਕਾਅ ਕਰੋ ਜਿਹਨਾਂ ਖੇਤਾਂ ਵਿੱਚ ਕੋਈ ਵੀ ਚੌੜੇ ਪੱਤੇ ਵਾਲੀ ਫਸਲ ਕਣਕ ਨਾਲ ਰਲਾ ਕੇ ਬੀਜੀ ਹੋਵੇ ਉੱਥੇ ਸਲਫੋਸਲਫੂਰਾਨ ਦਾ ਛਿੜਕਾਅ ਨਾ ਕਰੋ ਜਿਹਨਾਂ ਖੇਤਾਂ ਵਿੱਚ ਸਲਫੋਸਲਫੂਰਾਨ ਦਾ ਛਿੜਕਾਅ ਕੀਤਾ ਹੋਵੇ ਉੱਥੇ ਸਾਉਣੀ ਵਿੱਚ ਚਰੀ ਜਾਂ ਮੱਕੀ ਦੀ ਬਿਜਾਈ ਨਾ ਕਰੋ ,2025-01-04T12:22:06.76,2025,1
PUNJAB,FAZILKA,ABOHAR,NA,HORTICULTURE,Vegetables,Chapan Kaddu,	Plant Protection	,"Information regarding control of yellow spots on chappan kadoo?
","
ਚਪਣ ਕੱਦੂ ਵਿਚ ਪੀਲੇ ਧੱਬਿਆਂ ਦੇ ਰੋਗ ਤੋਂ ਬਚਾ ਲਈ 300-600 gm  ਇੰਡੋਫਿਲ M-45 ਨੂੰ 100-200 ਲਿਟਰ ਪਾਣੀ ਵਿਚ ਘੋਲ ਕੇ ਦੋ ਵਾਰ ਛਿੜਕਾਅ ਕਰੋ| ਜਿਆਦਾ ਖ਼ਤਰੇ ਦੇ ਹਾਲਾਤ ਵਿਚ ਤੀਜਾ ਤੇ ਚੌਥਾ ਛਿੜਕਾਅ  500 ਗ੍ਰਾਮ ਰਿਡੋਮਿਲ ਗੋਲ੍ਡ ਜਾ ੬੦੦ ਗ੍ਰਾਮ ਐਲੀਏਟ ਦਾ ਕਰੋ|
",2025-01-05T09:16:39.417,2025,1
PUNJAB,FAZILKA,ABOHAR,NA,AGRICULTURE,Cereals,Wheat,	Water Management	,Farmer asked query on Weather,ਮੌਸਮ -2 ਦਿਨ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ  I ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 20  ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 10-12 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10  ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T09:17:16.72,2025,1
PUNJAB,FAZILKA,ABOHAR,NA,AGRICULTURE,Cereals,Wheat,Cultural Practices,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲਵਾਹੀ ਵਾਲਾ ਹੈ ਪਰ ਮੀਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 15 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 3-5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T14:41:16.413,2025,1
PUNJAB,FAZILKA,Arniwala Sheikh Subhan,NA,AGRICULTURE,Cereals,Wheat,	Water Management	,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ |  ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 19 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T14:43:51.42,2025,1
PUNJAB,FAZILKA,ABOHAR,NA,AGRICULTURE,Cereals,Wheat,Market Information,"Information regarding Contact number of  Pau pablication ?
",ਪੰਜਾਬ ਖੇਤੀਬਾੜੀ ਯੂਨੀਵਰਸਿਟੀ ਲੁਧਿਆਣਾ ਦਾ ਨੰਬਰ  86993-04711,2025-01-05T14:56:34.33,2025,1
PUNJAB,FAZILKA,KHUIAN SARWAR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ-ਤੁਹਾਡੇ ਇਲਾਕੇ ਦਾ ਮੌਸਮ ਅਗਲੇ 2-3 ਦਿਨ ਬੱਦਲਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 20 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 6 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ| ਹਵਾ ਦੀ ਗਤੀ 10-20 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ|,2025-01-05T19:16:25.087,2025,1
PUNJAB,FAZILKA,KHUIAN SARWAR,NA,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),	Water Management	,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ |  ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 19 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-06T10:02:37.65,2025,1
PUNJAB,FAZILKA,JALALABAD,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,"Information regarding how to improve growth of Wheat crop?
",ਝੋਨੇ ਦੇ ਚੰਗੇ ਵਾਧੇ ਲਈ ਸਾਗਰਿਕਾ 8-10 ਕਿਲੋਂ 15-20 ਯੂਰੀਆ ਵਿੱਚ ਰਲਾ ਕੇ ਛਿਟਾ ਦਿਉ ਜੀ।     ,2025-01-31T10:00:58.05,2025,1
PUNJAB,BHATINDA,MAUR,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,"Information regarding the application of Sulphur in Wheat crop?
","
ਸਲਫਰ ਦੀ ਘਾਟ ਵਾਲੀਆਂ ਜਮੀਨਾਂ ਵਿੱਚ ਜਮੀਨ ਦੀ ਤਿਆਰੀ ਸਮੇਂ 100 ਕਿਲੋ ਜਿਪਸਮ ਜਾਂ 18 ਕਿਲੋ ਬੈਂਟੋਨਾਈਟ- ਸਲਫਰ (90%) ਪ੍ਰਤੀ ਏਕੜ ਪਾਓ | ਜੇਕਰ ਕਣਕ ਦੀ ਫਸਲ ਨੂੰ ਫਾਸਫੋਰਸ ਤੱਤ ਸਿੰਗਲ ਸੁਪਰਫਾਸਫੇਟ ਦੇ ਰੂਪ ਵਿੱਚ ਦਿੱਤਾ ਹੋਵੇ ਤਾਂ ਜਿਪਸਮ ਦੀ ਲੋੜ ਨਹੀਂ ਅਤੇ ਜੇਕਰ ਸਲਫਰ ਦੀ ਘਾਟ ਜਾਪੇ ਤਾਂ ਖੜੀ ਫਸਲ ਵਿੱਚ ਵੀ ਜਿਪਸਮ ਪਾਈ ਜਾ ਸਕਦੀ ਹੈ 
 ਜਮੀਨਾਂ ਵਿੱਚ  ਸਲਫਰ ਦੀ ਘਾਟ ਜਾਪੇ ਤਾਂ 90% ਖੜੀ ਫਸਲ ਵਿੱਚ 4 ਕਿਲੋ ਸਲਫਰ   ਪਾਈ ਜਾ ਸਕਦੀ ਹੈ 
",2025-01-01T10:52:44.3,2025,1
PUNJAB,BHATINDA,BATHINDA,NA,AGRICULTURE,Cereals,Wheat,Weed Management,"Information regarding control of  broad leaf weeds control in wheat ?
","ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ ਚੌੜੇ ਪੱਤਿਆਂ ਵਾਲੇ ਨਦੀਨਾਂ ਦੀ ਰੋਕਥਾਮ ਲਈ 250 ਗ੍ਰਾਮ 2,4-ਡੀ ਸੋਡੀਅਮ ਸਾਲ੍ਟ 80 ਡਬਲਯੂ ਪੀ ਜਾਂ 250 ਮਿਲੀਲੀਟਰ ਈਥਾਇਲ ਐਸਟਰ 38 ਈ ਸੀ ਜਾਂ 10 gram ਐਲਗ੍ਰਿਪ/ਐਲਗਰਿਪ ਰਾਇਲ/ਮਾਰਕਗਰਿਪ/ਮਾਕੋਤੋ (ਮੈਟਸਲਫੂਰਾਨ 20 ਡਬਲਯੂ ਪੀ) ਜਾਂ 20 ਗ੍ਰਾਮ ਏਮ/ਐਫ਼ੀਨਿਟੀ (ਕਾਰਫੈਨਟਰਾਜੋਨ ਈਥਾਇਲ 40 ਡੀ ਐੱਫ) ਜਾਂ 20 ਗ੍ਰਾਮ ਲਾਂਫ਼ਿਡਾ (ਮੈਟਸਲਫੂਰਾਨ + ਕਾਰਫੈਨਟਰਾਜੋਨ) ਨੂੰ 150 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਫਸਲ ਦੀ ਬਿਜਾਈ ਦੇ 30-35 ਦਿਨਾਂ ਦੇ ਅੰਦਰ ਛਿੜਕਾਅ ਕਰੋ ਅਤੇ ਜੇਕਰ ਕਣਕ ਦੇ ਨਾਲ ਕੋਈ ਵੀ ਚੌੜੇ ਪੱਤੇ ਵਾਲੇ ਫਸਲ ਬੀਜੀ ਹੋਵੇ ਤਾਂ ਹਨ ਵਿੱਚੋਂ ਕਿਸੇ ਵੀ ਨਦੀਨਨਾਸ਼ਕ ਦੀ ਵਰਤੋਂ ਨਹੀਂ ਕੀਤੀ ਜਾ ਸਕਦੀ
",2025-01-01T15:42:08.357,2025,1
PUNJAB,BHATINDA,RAMPURA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ |  ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 19 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-01T19:15:40.71,2025,1
PUNJAB,BHATINDA,0   ,NA,AGRICULTURE,Cereals,Wheat,	Water Management	,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ |  ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 19 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-02T10:12:02.177,2025,1
PUNJAB,BHATINDA,NATHANA,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,"Information regarding the control of Manganese deficiency in Wheat?
",ਜੇਕਰ ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ ਤੱਤ ਦੀ ਘਾਟ ਦੀਆਂ ਨਿਸ਼ਾਨੀਆਂ ਦਿਖਾਈ ਦੇਣ ਤਾਂ 1 ਕਿੱਲੋ ਮੈਂਗਨੀਜ਼ ਸਲਫੇਟ (ਜਿਸ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ 30.5% ਅਤੇ ਸਲਫਰ 17% ਹੁੰਦਾ ਹੈ) ਨੂੰ 200 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ ਹਫਤੇ-ਹਫਤੇ ਦੇ ਅੰਤਰਾਲ 'ਤੇ 3-4 ਛਿੜਕਾਅ ਕਰਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈI ਪਹਿਲਾ ਛਿੜਕਾਅ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਪਹਿਲਾਂ ਅਤੇ ਬਾਕੀ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਕਰਨੇ ਚਾਹੀਦੇ ਹਨ| ਇਸ ਵਿੱਚ ਧਿਆਨ ਰੱਖਣ ਯੋਗ ਹੈ ਕਿ ਮੈਗਨੀਜ਼ ਦਾ ਛਿੜਕਾਅ ਧੁੱਪ ਵਾਲੇ ਦਿਨਾਂ ਵਿੱਚ ਹੀ ਕੀਤਾ ਜਾਵੇ| ,2025-01-02T13:10:26.91,2025,1
PUNJAB,BHATINDA,NATHANA,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,"Information regarding the control of catterpiller in wheat ?
",ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ  ਸੁੰਡੀ ਦੀ ਰੋਕਥਾਮ ਲਈ 800 ਮਿਲਿਲੀਟਰ ਏਕਾਲਕਸ 25 ਈ ਸੀ(ਕੁਇਨਲਫਾਸ) ਜਾਂ 20 ਮਿਲਿਲੀਟਰ ਫੇਮ (ਫਲੂਬੇਡਾਮਾਈਡ 480 ਐਸ ਸੀ) ਜਾਂ 50 ਮਿਲਿਲੀਟਰ ਕੋਰਾਜਨ (ਕਲੋਰਐਂਟਰਾਨੀਲੀਪਰੋਲ 18.5 ਐੱਸ ਸੀ ) ਜਾਂ 1 ਲੀਟਰ ਕਲੋਰਪਾਇਰੀਫਾਸ 20 ਈ ਸੀ ਜਾ 80 ਗ੍ਰਾਮ ਪ੍ਰੋਕਲੇਮ (ਐਮਾਮੈਕਟਿਨ ਬੈਂਜੋਏਟ 5 ਐੱਸ ਜੀ) ਨੂੰ 100 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ ,2025-01-02T15:28:29.043,2025,1
PUNJAB,BHATINDA,RAMPURA,NA,AGRICULTURE,Cereals,Wheat,Varieties,The scientific name for the wheat stem borer?,Wheat Stem Borer - Cephus pygmeus.,2025-01-02T15:46:20.617,2025,1
PUNJAB,BHATINDA,RAMPURA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ |  ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 19 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-02T19:17:34.027,2025,1
PUNJAB,BHATINDA,TALWANDI SABO,NA,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Cattle shed Planning and Management,"Information regarding contact number of  GADVASU LUDHIANA?
","ਗਡਵਾਸੂ ਲੁਧਿਆਣਾ ਦਾ ਸੰਪਰਕ ਨੰਬਰ-0161 241 4005,0161-2414060. 2414026 ",2025-01-03T13:17:19.88,2025,1
PUNJAB,BHATINDA,BATHINDA,NA,AGRICULTURE,Cereals,Wheat,Fertilizer Use and Availability,"Information regardingthe control of Manganese deficiency in Wheat?
",ਜੇਕਰ ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ ਤੱਤ ਦੀ ਘਾਟ ਦੀਆਂ ਨਿਸ਼ਾਨੀਆਂ ਦਿਖਾਈ ਦੇਣ ਤਾਂ 1 ਕਿੱਲੋ ਮੈਂਗਨੀਜ਼ ਸਲਫੇਟ (ਜਿਸ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ 30.5% ਅਤੇ ਸਲਫਰ 17% ਹੁੰਦਾ ਹੈ) ਨੂੰ 200 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ ਹਫਤੇ-ਹਫਤੇ ਦੇ ਅੰਤਰਾਲ 'ਤੇ 3-4 ਛਿੜਕਾਅ ਕਰਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈI ਪਹਿਲਾ ਛਿੜਕਾਅ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਪਹਿਲਾਂ ਅਤੇ ਬਾਕੀ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਕਰਨੇ ਚਾਹੀਦੇ ਹਨ| ਇਸ ਵਿੱਚ ਧਿਆਨ ਰੱਖਣ ਯੋਗ ਹੈ ਕਿ ਮੈਗਨੀਜ਼ ਦਾ ਛਿੜਕਾਅ ਧੁੱਪ ਵਾਲੇ ਦਿਨਾਂ ਵਿੱਚ ਹੀ ਕੀਤਾ ਜਾਵੇ| ,2025-01-03T14:00:35.807,2025,1
